7175;241;232;232;land;false;plains;1
7176;94;232;202;land;false;mountain;1
7177;224;249;105;land;false;hills;1
7178;134;253;208;land;false;plains;1
7179;241;225;202;land;true;plains;1
7180;246;110;146;land;false;plains;1
7181;240;163;180;land;false;plains;1
7182;129;190;194;land;false;plains;1
7183;131;250;246;land;false;mountain;1
7184;221;59;222;land;true;hills;1
7185;159;174;222;land;false;forest;1
7186;112;251;139;land;false;forest;1
7187;216;231;158;land;false;mountain;1
7188;141;198;163;land;false;plains;1
7189;239;129;226;land;true;plains;1
7190;201;167;146;land;false;plains;1
7191;124;244;219;land;false;hills;1
7192;254;81;194;land;false;plains;1
7193;126;171;210;land;false;marsh;1
7194;222;211;125;land;false;plains;1
7195;240;234;245;land;false;plains;1
7196;226;115;182;land;false;plains;1
7197;123;209;237;land;false;plains;1
7198;223;246;236;land;false;plains;1
7199;200;98;239;land;false;plains;1
7200;207;178;196;land;false;desert;1
7201;214;166;232;land;false;hills;1
7202;86;243;250;land;false;plains;1
7203;123;144;237;land;true;plains;1
7204;208;245;178;land;false;desert;1
7205;238;136;173;land;false;plains;1
7206;212;225;152;land;false;mountain;1
7207;211;148;182;land;true;plains;1
7208;217;252;227;land;false;plains;1
7209;180;124;200;land;true;plains;1
7210;228;244;59;land;false;hills;1
7211;191;203;143;land;false;plains;1
7212;126;246;142;land;false;hills;1
7213;201;251;85;land;false;plains;1
7214;239;19;251;land;false;hills;1
7215;146;226;231;land;false;plains;1
7216;194;190;144;land;false;plains;1
7217;198;240;158;land;false;marsh;1
7218;187;176;216;land;false;plains;1
7219;111;213;223;land;false;plains;1
7220;207;132;224;land;false;marsh;1
7221;203;249;75;land;true;plains;1
7222;175;252;107;land;false;plains;1
7223;215;150;191;land;false;mountain;1
7224;179;159;209;land;false;plains;1
7225;165;106;232;land;true;mountain;1
7226;165;141;215;land;false;plains;1
7227;146;221;180;land;false;mountain;1
7228;228;126;214;land;false;forest;1
7229;204;103;220;land;false;mountain;1
7230;174;113;247;land;true;plains;1
7231;75;221;230;land;false;plains;1
7232;150;247;175;land;false;plains;1
7233;158;196;173;land;false;desert;1
7234;149;226;154;land;false;plains;1
7235;228;234;118;land;false;marsh;1
7236;58;236;252;land;false;plains;1
7237;131;173;211;land;false;hills;1
7238;200;203;236;land;false;plains;1
7239;213;174;172;land;false;plains;1
7240;217;178;247;land;true;plains;1
7241;212;130;213;land;false;mountain;1
7242;79;184;253;land;false;plains;1
7243;253;214;133;land;false;hills;1
7244;243;87;206;land;true;plains;1
7245;166;216;246;land;false;plains;1
7246;243;201;108;land;false;hills;1
7247;94;235;211;land;false;plains;1
7248;172;194;203;land;true;forest;1
7249;224;160;237;land;false;plains;1
7250;134;210;185;land;false;plains;1
7251;238;161;167;land;false;plains;1
7252;254;247;217;land;false;plains;1
7253;94;238;238;land;false;plains;1
7254;238;245;74;land;false;mountain;1
7255;188;204;159;land;false;plains;1
7256;250;61;250;land;false;plains;1
7257;228;134;204;land;false;hills;1
7258;234;146;181;land;false;plains;1
7259;112;253;161;land;false;hills;1
7260;212;71;252;land;true;plains;1
7261;142;253;205;land;false;hills;1
7262;134;254;165;land;false;plains;1
7263;179;250;187;land;false;hills;1
7264;205;143;177;land;true;plains;1
7265;114;219;185;land;false;mountain;1
7266;128;232;220;land;false;plains;1
7267;141;207;179;land;false;forest;1
7268;202;192;149;land;false;forest;1
7269;211;148;147;land;false;plains;1
7270;240;204;170;land;false;plains;1
7271;184;197;139;land;false;plains;1
7272;193;126;199;land;false;plains;1
7273;203;206;206;land;false;hills;1
7274;204;90;251;land;false;plains;1
7275;246;231;47;land;true;hills;1
7276;181;148;238;land;false;hills;1
7277;113;192;217;land;false;hills;1
7278;126;180;199;land;false;hills;1
7279;152;224;241;land;false;plains;1
7280;130;244;130;land;false;plains;1
7281;118;176;233;land;false;forest;1
7282;235;241;235;land;true;plains;1
7283;232;91;206;land;false;hills;1
7284;191;252;71;land;false;plains;1
7285;153;207;213;land;false;plains;1
7286;146;236;253;land;false;plains;1
7287;123;249;165;land;true;plains;1
7288;208;254;182;land;false;plains;1
7289;182;218;179;land;false;desert;1
7290;184;125;244;land;false;mountain;1
7291;232;188;167;land;false;plains;1
7292;111;220;214;land;false;plains;1
7293;216;166;184;land;false;plains;1
7294;162;193;214;land;true;plains;1
7295;182;253;214;land;false;forest;1
7296;199;102;219;land;false;plains;1
7297;227;236;216;land;false;plains;1
7298;239;154;205;land;false;desert;1
7299;185;235;248;land;false;hills;1
7300;186;238;233;land;true;jungle;1
7301;66;238;222;land;false;plains;1
7302;200;69;248;land;false;plains;1
7303;173;145;235;land;false;plains;1
7304;250;249;159;land;false;plains;1
7305;233;200;213;land;false;plains;1
7306;210;113;227;land;false;plains;1
7307;110;238;161;land;true;jungle;1
7308;185;245;154;land;false;plains;1
7309;245;211;202;land;false;plains;1
7310;232;150;214;land;false;plains;1
7311;207;126;189;land;true;plains;1
7312;182;251;209;land;false;desert;1
7313;189;240;115;land;false;plains;1
7314;186;102;236;land;false;forest;1
7315;226;246;135;land;false;hills;1
7316;162;159;247;land;true;plains;1
7317;211;126;216;land;false;plains;1
7318;207;79;239;land;true;plains;1
7319;142;240;194;land;true;mountain;1
7320;243;203;103;land;true;plains;1
7321;205;252;142;land;true;forest;1
7322;215;221;174;land;false;plains;1
7323;96;197;211;land;true;hills;1
7324;227;42;238;land;false;mountain;1
7325;154;248;225;land;false;hills;1
7326;249;251;186;land;false;plains;1
7327;187;199;213;land;true;forest;1
7328;230;143;244;land;false;desert;1
7329;253;117;195;land;false;plains;1
7330;231;228;254;land;false;plains;1
7331;155;241;219;land;false;plains;1
7332;224;253;108;land;false;plains;1
7333;178;183;224;land;true;plains;1
7334;207;238;110;land;true;plains;1
7335;252;158;141;land;false;plains;1
7336;225;54;248;land;true;plains;1
7337;157;184;234;land;false;plains;1
7338;171;238;179;land;false;plains;1
7339;179;117;249;land;false;hills;1
7340;122;184;195;land;true;plains;1
7341;90;218;210;land;true;jungle;1
7342;203;102;224;land;false;plains;1
7343;94;228;179;land;false;plains;1
7344;152;254;128;lake;false;lakes;1
7345;221;196;152;land;false;hills;1
7346;231;115;233;land;true;plains;1
7347;200;253;210;land;false;plains;1
7348;114;175;234;land;true;jungle;1
7349;105;241;222;land;false;plains;1
7350;219;186;181;land;false;plains;1
7351;224;236;50;land;false;plains;1
7352;250;210;211;land;false;plains;1
7353;241;115;165;land;false;forest;1
7354;136;252;145;land;false;forest;1
7355;247;233;241;land;false;desert;1
7356;107;162;245;land;false;desert;1
7357;190;240;233;land;false;jungle;1
7358;189;248;178;land;true;plains;1
7359;237;226;148;land;false;forest;1
7360;101;220;238;land;true;plains;1
7361;159;201;193;land;false;marsh;1
7362;146;223;250;land;false;plains;1
7363;217;245;229;land;false;plains;1
7364;174;241;96;land;false;marsh;1
7365;147;245;140;land;false;plains;1
7366;252;165;235;land;true;plains;1
7367;215;150;194;land;true;plains;1
7368;162;251;209;land;true;hills;1
7369;224;149;198;land;false;plains;1
7370;140;136;234;land;false;hills;1
7371;162;116;239;land;false;plains;1
7372;198;190;116;land;false;hills;1
7373;225;218;182;land;false;plains;1
7374;194;230;254;land;false;hills;1
7375;242;74;239;land;false;plains;1
7376;217;230;124;land;true;hills;1
7377;254;200;57;land;false;plains;1
7378;207;232;232;land;false;plains;1
7379;131;196;180;land;false;plains;1
7380;246;182;117;land;true;plains;1
7381;224;247;188;land;false;hills;1
7382;218;181;122;land;false;plains;1
7383;112;211;254;land;false;plains;1
7384;237;153;203;land;false;plains;1
7385;218;243;224;land;true;plains;1
7386;227;136;183;land;false;plains;1
7387;246;37;228;land;true;plains;1
7388;242;30;235;land;false;plains;1
7389;175;251;238;land;true;plains;1
7390;195;240;169;land;false;forest;1
7391;166;150;190;land;false;plains;1
7392;198;130;244;land;false;plains;1
7393;127;204;247;land;false;hills;1
7394;117;158;233;land;false;plains;1
7395;220;124;163;land;false;plains;1
7396;231;217;123;land;false;plains;1
7397;169;175;219;land;false;hills;1
7398;221;246;38;land;false;desert;1
7399;253;205;226;land;false;plains;1
7400;216;133;244;land;false;hills;1
7401;173;245;163;land;true;plains;1
7402;231;253;240;land;false;plains;1
7403;168;166;254;land;false;desert;1
7404;107;153;252;land;false;hills;1
7405;222;238;171;land;false;hills;1
7406;237;203;155;land;false;plains;1
7407;153;221;176;land;false;plains;1
7408;74;235;249;land;false;plains;1
7409;165;210;137;land;false;plains;1
7410;111;215;205;land;false;plains;1
7411;232;127;176;land;false;forest;1
7412;244;238;142;land;false;plains;1
7413;227;225;137;land;false;plains;1
7414;144;223;170;land;false;mountain;1
7415;245;111;161;land;false;plains;1
7416;221;186;139;land;false;plains;1
7417;249;253;161;land;false;plains;1
7418;184;111;212;land;false;plains;1
7419;124;208;170;land;true;plains;1
7420;142;241;184;land;false;plains;1
7421;236;221;52;land;false;plains;1
7422;254;223;126;land;false;plains;1
7423;230;101;214;land;false;hills;1
7424;198;186;178;land;true;plains;1
7425;131;248;206;land;false;plains;1
7426;238;178;234;land;false;mountain;1
7427;190;220;213;land;false;plains;1
7428;100;237;219;land;false;hills;1
7429;160;177;226;land;false;plains;1
7430;140;164;252;land;false;plains;1
7431;223;226;220;land;false;plains;1
7432;88;198;223;land;false;desert;1
7433;175;241;251;land;false;forest;1
7434;249;186;143;land;false;plains;1
7435;247;191;177;land;false;plains;1
7436;187;251;154;land;false;plains;1
7437;231;251;146;land;false;plains;1
7438;186;142;175;land;false;plains;1
7439;160;223;219;land;false;desert;1
7440;120;194;245;land;false;hills;1
7441;212;234;127;land;true;jungle;1
7442;48;242;250;land;false;plains;1
7443;205;223;145;land;false;hills;1
7444;177;218;231;land;true;hills;1
7445;232;224;98;land;true;plains;1
7446;81;213;234;land;false;plains;1
7447;192;234;136;land;false;mountain;1
7448;193;222;188;land;false;forest;1
7449;188;126;252;land;false;plains;1
7450;252;164;154;land;false;forest;1
7451;120;163;224;land;false;plains;1
7452;178;102;239;land;false;mountain;1
7453;194;179;203;land;true;plains;1
7454;68;233;249;land;false;plains;1
7455;244;79;214;land;false;plains;1
7456;199;213;212;land;false;hills;1
7457;154;243;252;land;true;plains;1
7458;87;216;234;land;false;plains;1
7459;224;176;236;land;false;plains;1
7460;142;234;139;land;false;plains;1
7461;207;134;241;land;false;plains;1
7462;127;198;195;land;false;plains;1
7463;244;192;220;land;false;mountain;1
7464;235;201;232;land;false;plains;1
7465;212;199;234;land;false;plains;1
7466;251;98;170;land;false;plains;1
7467;215;53;251;land;false;plains;1
7468;132;211;179;land;false;plains;1
7469;176;170;198;land;false;plains;1
7470;230;253;245;land;true;plains;1
7471;231;165;125;land;false;mountain;1
7472;239;231;70;land;false;plains;1
7473;95;251;160;land;false;plains;1
7474;190;186;149;land;false;plains;1
7475;69;252;195;land;false;plains;1
7476;176;239;151;land;false;forest;1
7477;195;100;243;land;false;plains;1
7478;29;240;252;land;false;hills;1
7479;222;234;92;land;false;hills;1
7480;207;222;230;land;false;mountain;1
7481;114;244;147;land;false;hills;1
7482;77;251;198;land;false;plains;1
7483;233;156;251;land;false;plains;1
7484;197;240;140;land;false;desert;1
7485;223;154;230;land;false;forest;1
7486;178;252;99;land;false;mountain;1
7487;142;196;185;land;false;plains;1
7488;191;170;250;land;false;mountain;1
7489;239;143;225;land;false;plains;1
7490;116;234;175;land;false;plains;1
7491;75;224;234;land;false;forest;1
7492;226;221;231;land;false;hills;1
7493;76;213;248;land;false;mountain;1
7494;242;130;216;land;true;plains;1
7495;176;243;112;land;true;jungle;1
7496;117;240;147;land;false;plains;1
7497;231;247;104;land;true;plains;1
7498;162;239;137;land;true;plains;1
7499;84;241;207;land;false;plains;1
7500;116;227;237;land;false;plains;1
7501;250;179;133;land;true;plains;1
7502;198;102;220;land;false;plains;1
7503;235;206;103;land;false;plains;1
7504;254;223;249;land;false;plains;1
7505;136;218;246;land;false;hills;1
7506;171;221;215;land;false;mountain;1
7507;125;150;239;land;false;plains;1
7508;253;133;136;land;false;forest;1
7509;208;154;226;land;false;mountain;1
7510;178;210;223;land;false;desert;1
7511;213;160;138;land;false;mountain;1
7512;240;232;85;land;false;plains;1
7513;245;75;196;land;false;plains;1
7514;251;81;251;land;false;plains;1
7515;211;95;224;land;true;hills;1
7516;200;246;139;land;false;plains;1
7517;243;123;245;land;true;plains;1
7518;204;125;174;land;false;plains;1
7519;252;149;218;land;true;hills;1
7520;220;214;165;land;true;plains;1
7521;248;217;180;land;false;plains;1
7522;193;241;214;land;false;plains;1
7523;241;222;239;land;false;hills;1
7524;169;238;161;land;false;plains;1
7525;169;240;251;land;false;hills;1
7526;52;236;217;land;false;desert;1
7527;213;174;146;land;false;plains;1
7528;121;201;220;land;false;hills;1
7529;249;213;116;land;true;plains;1
7530;213;159;130;land;false;plains;1
7531;246;142;198;land;false;plains;1
7532;254;254;69;land;false;plains;1
7533;185;162;172;land;false;plains;1
7534;219;254;135;land;false;plains;1
7535;176;184;154;land;true;plains;1
7536;247;233;249;land;false;plains;1
7537;47;248;252;land;false;plains;1
7538;225;208;141;land;false;plains;1
7539;245;185;194;land;false;plains;1
7540;204;245;113;land;false;hills;1
7541;225;231;79;land;false;mountain;1
7542;126;220;229;land;true;marsh;1
7543;237;181;126;land;false;plains;1
7544;201;233;237;land;true;plains;1
7545;158;159;235;land;false;hills;1
7546;106;220;194;land;true;plains;1
7547;163;209;170;land;false;plains;1
7548;232;207;117;land;true;plains;1
7549;201;216;237;land;false;mountain;1
7550;251;221;167;land;true;plains;1
7551;213;151;215;land;false;plains;1
7552;249;160;241;land;false;plains;1
7553;227;198;226;land;false;plains;1
7554;134;252;249;land;false;marsh;1
7555;216;152;174;land;false;plains;1
7556;83;254;215;land;true;plains;1
7557;157;222;226;land;false;plains;1
7558;139;239;131;land;false;hills;1
7559;133;154;246;land;false;plains;1
7560;228;217;90;land;false;plains;1
7561;110;248;235;land;true;plains;1
7562;227;110;207;land;false;plains;1
7563;210;235;92;land;false;mountain;1
7564;231;206;155;land;false;plains;1
7565;252;251;72;land;true;plains;1
7566;245;168;218;land;false;plains;1
7567;112;220;221;land;false;desert;1
7568;248;254;4;land;false;mountain;1
7569;214;189;183;land;false;plains;1
7570;139;199;227;land;false;plains;1
7571;106;216;239;land;false;plains;1
7572;235;215;92;land;false;plains;1
7573;165;190;168;land;false;plains;1
7574;249;100;221;land;false;plains;1
7575;249;242;58;land;true;plains;1
7576;253;195;123;land;false;plains;1
7577;247;189;127;land;false;plains;1
7578;243;221;127;land;false;plains;1
7579;231;180;103;land;false;plains;1
7580;205;250;254;land;false;hills;1
7581;81;247;235;land;false;plains;1
7582;213;152;139;land;false;plains;1
7583;204;248;169;land;false;hills;1
7584;158;237;133;land;true;plains;1
7585;169;244;183;land;false;plains;1
7586;234;158;226;land;false;plains;1
7587;60;248;225;land;true;jungle;1
7588;129;181;203;land;false;plains;1
7589;66;193;251;land;false;plains;1
7590;200;239;110;land;true;plains;1
7591;242;193;147;land;false;hills;1
7592;233;247;40;land;false;plains;1
7593;123;204;253;land;false;plains;1
7594;197;171;157;land;false;plains;1
7595;182;233;134;land;false;plains;1
7596;238;106;250;land;false;plains;1
7597;235;197;77;land;true;hills;1
7598;197;221;215;land;false;desert;1
7599;147;245;150;land;false;plains;1
7600;157;176;223;land;false;plains;1
7601;51;229;242;land;true;plains;1
7602;180;153;185;land;true;plains;1
7603;249;126;133;land;false;hills;1
7604;104;215;184;land;false;hills;1
7605;183;205;195;land;false;mountain;1
7606;247;217;129;land;true;plains;1
7607;228;163;216;land;false;forest;1
7608;207;183;253;land;false;plains;1
7609;242;210;226;land;false;plains;1
7610;159;167;179;land;false;hills;1
7611;240;205;232;land;false;plains;1
7612;188;144;230;land;false;plains;1
7613;247;231;219;land;true;plains;1
7614;168;238;149;land;false;plains;1
7615;157;191;238;land;false;hills;1
7616;226;245;141;land;false;hills;1
7617;121;183;238;land;false;forest;1
7618;215;229;153;land;false;plains;1
7619;223;181;227;land;false;plains;1
7620;220;118;166;land;false;plains;1
7621;241;223;214;land;false;plains;1
7622;242;154;179;land;false;plains;1
7623;241;250;62;land;false;plains;1
7624;182;216;144;land;false;plains;1
7625;239;197;65;land;false;plains;1
7626;182;83;253;land;false;plains;1
7627;235;253;233;land;true;plains;1
7628;116;251;141;land;false;mountain;1
7629;211;111;228;land;false;desert;1
7630;100;225;220;land;false;plains;1
7631;235;141;219;land;false;hills;1
7632;241;185;109;land;false;plains;1
7633;246;254;90;land;true;plains;1
7634;250;224;212;land;false;plains;1
7635;91;239;200;land;false;plains;1
7636;249;56;236;land;true;plains;1
7637;83;250;173;land;false;plains;1
7638;248;219;198;land;false;plains;1
7639;165;206;135;land;false;mountain;1
7640;106;243;209;land;false;forest;1
7641;103;248;254;land;false;plains;1
7642;134;193;182;land;false;hills;1
7643;203;218;167;land;true;plains;1
7644;211;243;104;land;false;desert;1
7645;182;233;90;land;false;plains;1
7646;249;184;227;land;false;mountain;1
7647;177;190;203;land;false;mountain;1
7648;206;140;157;land;false;plains;1
7649;62;207;236;land;false;desert;1
7650;229;102;190;land;false;forest;1
7651;202;100;246;land;false;plains;1
7652;209;251;206;land;false;plains;1
7653;130;248;132;land;true;jungle;1
7654;136;140;246;land;false;plains;1
7655;245;130;241;land;false;plains;1
7656;243;172;119;land;false;hills;1
7657;231;87;185;land;false;plains;1
7658;233;232;135;land;false;plains;1
7659;237;193;168;land;false;desert;1
7660;236;189;249;land;true;plains;1
7661;189;203;184;land;true;plains;1
7662;210;252;156;land;false;mountain;1
7663;226;195;125;land;false;hills;1
7664;239;134;148;land;true;plains;1
7665;153;219;222;land;false;plains;1
7666;237;178;126;land;false;plains;1
7667;235;191;223;land;true;plains;1
7668;190;198;146;land;false;plains;1
7669;247;168;137;land;false;plains;1
7670;108;182;241;land;false;plains;1
7671;233;233;201;land;false;plains;1
7672;162;157;243;land;false;hills;1
7673;217;161;254;land;false;mountain;1
7674;222;125;168;land;false;desert;1
7675;251;98;234;land;false;plains;1
7676;149;209;243;land;false;plains;1
7677;186;159;163;land;false;plains;1
7678;190;223;206;land;false;mountain;1
7679;199;176;189;land;false;desert;1
7680;171;217;122;land;false;mountain;1
7681;101;181;244;land;false;plains;1
7682;246;132;217;land;false;plains;1
7683;222;235;95;land;false;hills;1
7684;195;136;193;land;false;plains;1
7685;188;183;131;land;false;plains;1
7686;228;167;219;land;false;plains;1
7687;154;221;226;land;false;hills;1
7688;31;244;234;land;false;hills;1
7689;191;207;140;land;false;plains;1
7690;157;131;223;land;false;plains;1
7691;208;248;84;land;false;plains;1
7692;146;251;118;land;false;plains;1
7693;180;176;153;land;false;plains;1
7694;250;165;192;land;false;plains;1
7695;232;179;104;land;false;hills;1
7696;251;93;196;land;false;plains;1
7697;242;202;130;land;true;plains;1
7698;221;216;220;land;false;plains;1
7699;216;245;89;land;true;plains;1
7700;231;61;226;land;false;plains;1
7701;134;250;154;land;false;plains;1
7702;243;126;250;land;false;plains;1
7703;69;241;223;land;false;plains;1
7704;207;239;224;land;false;plains;1
7705;249;175;116;land;false;plains;1
7706;69;247;190;land;false;plains;1
7707;217;216;124;land;false;plains;1
7708;242;248;70;land;true;jungle;1
7709;227;165;166;land;true;plains;1
7710;252;137;151;land;false;plains;1
7711;156;203;203;land;false;plains;1
7712;251;147;165;land;false;plains;1
7713;224;195;91;land;false;plains;1
7714;103;250;207;land;false;plains;1
7715;118;212;233;land;false;plains;1
7716;186;172;229;land;true;plains;1
7717;189;227;97;land;false;plains;1
7718;225;206;79;land;false;jungle;1
7719;149;221;168;land;false;plains;1
7720;252;218;121;land;false;hills;1
7721;131;193;201;land;false;mountain;1
7722;227;243;177;land;true;plains;1
7723;170;111;236;land;false;hills;1
7724;239;206;131;land;false;plains;1
7725;227;147;148;land;false;plains;1
7726;114;210;221;land;false;plains;1
7727;180;122;199;land;false;plains;1
7728;203;225;228;land;false;plains;1
7729;146;203;176;land;false;hills;1
7730;133;199;192;land;false;desert;1
7731;186;192;193;land;false;plains;1
7732;201;196;113;land;false;mountain;1
7733;252;57;237;land;false;hills;1
7734;217;78;244;land;false;plains;1
7735;241;210;186;land;true;plains;1
7736;214;186;212;land;true;mountain;1
7737;253;154;238;land;false;plains;1
7738;232;173;104;land;true;plains;1
7739;215;51;252;land;true;plains;1
7740;210;228;67;land;false;hills;1
7741;251;102;148;land;false;forest;1
7742;207;142;247;land;false;hills;1
7743;206;233;167;land;false;plains;1
7744;200;169;202;land;false;plains;1
7745;213;163;242;land;false;plains;1
7746;221;225;149;land;false;forest;1
7747;184;241;203;land;false;hills;1
7748;245;151;128;land;false;plains;1
7749;183;223;217;land;false;mountain;1
7750;136;179;193;land;false;forest;1
7751;173;136;252;land;false;plains;1
7752;216;209;218;land;false;plains;1
7753;165;191;170;land;false;plains;1
7754;230;203;143;land;false;plains;1
7755;246;174;207;land;false;plains;1
7756;246;130;134;land;false;plains;1
7757;241;210;203;land;false;plains;1
7758;244;115;147;land;true;plains;1
7759;201;192;126;land;false;hills;1
7760;248;164;182;land;false;plains;1
7761;101;168;236;land;false;plains;1
7762;192;208;111;land;false;plains;1
7763;113;228;165;land;false;plains;1
7764;239;254;219;land;false;hills;1
7765;187;191;197;land;false;mountain;1
7766;242;51;246;land;false;plains;1
7767;222;125;157;land;false;plains;1
7768;152;242;184;land;false;plains;1
7769;182;157;237;land;false;plains;1
7770;169;190;254;land;true;plains;1
7771;157;243;242;land;false;plains;1
7772;237;35;251;land;false;hills;1
7773;89;184;239;land;false;plains;1
7774;193;231;179;land;true;plains;1
7775;102;233;197;land;false;plains;1
7776;170;158;198;land;false;plains;1
7777;212;205;194;land;false;plains;1
7778;176;213;254;land;false;plains;1
7779;212;74;244;land;false;plains;1
7780;199;161;164;land;false;plains;1
7781;101;246;180;land;false;plains;1
7782;247;233;101;land;false;hills;1
7783;205;199;235;land;false;plains;1
7784;218;230;92;land;false;plains;1
7785;202;180;170;land;false;plains;1
7786;116;236;213;land;false;plains;1
7787;180;163;188;land;false;plains;1
7788;181;251;152;land;false;mountain;1
7789;208;217;114;land;false;plains;1
7790;201;175;204;land;false;plains;1
7791;204;199;149;land;true;plains;1
7792;247;225;53;land;false;forest;1
7793;224;107;251;land;false;mountain;1
7794;243;144;125;land;false;hills;1
7795;171;209;219;land;false;plains;1
7796;176;197;140;land;true;plains;1
7797;195;238;106;land;false;plains;1
7798;194;126;224;land;true;plains;1
7799;171;246;115;land;false;plains;1
7800;186;237;120;land;false;hills;1
7801;189;188;236;land;false;plains;1
7802;76;218;211;land;false;plains;1
7803;197;236;225;land;false;plains;1
7804;227;121;215;land;true;plains;1
7805;38;242;223;land;false;hills;1
7806;248;226;222;land;false;forest;1
7807;234;184;132;land;true;hills;1
7808;202;216;196;land;false;mountain;1
7809;218;204;178;land;false;plains;1
7810;183;210;125;land;false;plains;1
7811;253;242;184;land;false;plains;1
7812;247;191;220;land;false;plains;1
7813;164;247;178;land;false;plains;1
7814;174;177;184;land;false;forest;1
7815;176;224;254;land;false;plains;1
7816;192;189;187;land;false;plains;1
7817;121;206;215;land;true;hills;1
7818;141;154;231;land;false;plains;1
7819;214;124;187;land;false;plains;1
7820;70;254;210;land;false;plains;1
7821;219;188;165;land;false;plains;1
7822;223;164;218;land;true;plains;1
7823;160;241;118;land;false;plains;1
7824;235;181;182;land;false;plains;1
7825;91;226;230;land;false;hills;1
7826;148;180;220;land;false;plains;1
7827;207;146;209;land;true;plains;1
7828;126;241;178;land;false;plains;1
7829;126;207;223;land;false;plains;1
7830;250;253;107;land;false;mountain;1
7831;232;97;188;land;true;jungle;1
7832;99;254;185;land;false;plains;1
7833;113;209;237;land;false;plains;1
7834;238;173;238;land;false;plains;1
7835;114;234;244;land;false;plains;1
7836;130;219;201;land;false;plains;1
7837;214;239;153;land;false;plains;1
7838;191;222;156;land;false;hills;1
7839;248;246;132;land;false;plains;1
7840;253;250;152;land;false;hills;1
7841;228;130;253;land;false;jungle;1
7842;142;123;253;land;false;plains;1
7843;85;205;245;land;false;plains;1
7844;232;185;188;land;true;plains;1
7845;234;184;155;land;false;mountain;1
7846;151;235;122;land;false;plains;1
7847;200;95;242;land;false;mountain;1
7848;179;216;223;land;false;plains;1
7849;179;184;213;land;false;plains;1
7850;221;251;31;land;false;plains;1
7851;208;148;212;land;false;plains;1
7852;207;237;244;land;false;plains;1
7853;209;251;128;land;false;mountain;1
7854;143;215;143;land;true;hills;1
7855;178;222;117;land;false;hills;1
7856;183;232;104;land;false;hills;1
7857;210;233;61;land;false;plains;1
7858;225;211;147;land;false;plains;1
7859;183;207;222;land;false;plains;1
7860;201;173;181;land;false;plains;1
7861;226;140;166;land;false;hills;1
7862;155;214;163;land;false;plains;1
7863;207;199;105;land;false;plains;1
7864;190;210;209;land;false;forest;1
7865;198;225;90;land;false;hills;1
7866;157;104;241;land;false;mountain;1
7867;237;237;115;land;false;plains;1
7868;238;232;81;land;false;plains;1
7869;237;251;178;land;true;plains;1
7870;38;254;248;land;false;plains;1
7871;196;151;163;land;false;plains;1
7872;209;191;210;land;false;plains;1
7873;199;215;177;land;false;hills;1
7874;63;245;250;lake;false;lakes;1
7875;165;182;200;land;false;hills;1
7876;186;217;167;land;false;plains;1
7877;190;252;231;land;false;hills;1
7878;216;243;239;land;false;plains;1
7879;112;232;197;land;false;forest;1
7880;211;146;206;land;false;plains;1
7881;185;221;144;land;false;plains;1
7882;237;204;194;land;false;mountain;1
7883;183;219;147;land;true;jungle;1
7884;184;89;242;land;false;plains;1
7885;58;230;241;land;false;forest;1
7886;180;86;235;land;false;plains;1
7887;245;245;19;land;false;hills;1
7888;249;150;169;land;false;plains;1
7889;167;209;175;land;false;mountain;1
7890;252;119;254;land;false;plains;1
7891;212;248;173;land;false;hills;1
7892;230;187;121;land;false;plains;1
7893;225;136;154;land;true;forest;1
7894;149;184;178;land;false;plains;1
7895;135;212;183;land;false;plains;1
7896;193;224;189;land;false;desert;1
7897;164;147;209;land;false;plains;1
7898;251;227;96;land;false;plains;1
7899;214;200;95;land;true;hills;1
7900;205;123;227;land;false;plains;1
7901;208;245;76;land;false;mountain;1
7902;131;171;235;land;false;forest;1
7903;212;194;137;land;true;plains;1
7904;145;172;243;land;false;hills;1
7905;171;242;94;land;false;plains;1
7906;219;157;127;land;false;plains;1
7907;120;229;206;land;false;plains;1
7908;221;245;149;land;false;plains;1
7909;254;253;175;land;false;plains;1
7910;240;164;244;land;false;plains;1
7911;250;132;248;land;false;plains;1
7912;156;251;123;land;true;hills;1
7913;210;246;161;land;false;forest;1
7914;188;144;210;land;false;plains;1
7915;229;191;102;land;true;plains;1
7916;244;217;232;land;false;plains;1
7917;251;222;134;land;false;plains;1
7918;219;106;189;land;false;mountain;1
7919;242;48;248;land;true;forest;1
7920;178;191;182;land;false;forest;1
7921;202;67;238;land;false;plains;1
7922;201;126;189;land;false;plains;1
7923;44;242;242;land;true;hills;1
7924;243;119;249;land;true;plains;1
7925;139;241;167;land;false;hills;1
7926;193;224;86;land;false;plains;1
7927;252;144;189;land;false;plains;1
7928;200;231;120;land;true;plains;1
7929;183;101;242;land;false;plains;1
7930;194;153;194;land;false;desert;1
7931;167;184;241;land;false;plains;1
7932;98;224;201;land;false;plains;1
7933;104;246;240;land;true;plains;1
7934;207;159;146;land;false;plains;1
7935;82;228;242;land;false;plains;1
7936;249;105;221;land;false;plains;1
7937;176;175;254;land;false;plains;1
7938;207;107;193;land;false;plains;1
7939;215;213;252;land;false;plains;1
7940;218;141;163;land;false;plains;1
7941;201;251;245;land;false;plains;1
7942;112;188;221;land;false;plains;1
7943;162;246;141;land;false;mountain;1
7944;135;194;230;land;false;marsh;1
7945;96;227;223;land;false;mountain;1
7946;147;125;237;land;true;plains;1
7947;190;238;117;land;false;plains;1
